seq_id	start	end	align_to
GGBKTAO02BN5NK	1	21	primer
GGBKTAO02BWXRU	1	21	primer
GGBKTAO02B08OR	1	21	primer
GGBKTAO02B05KI	1	21	primer
GGBKTAO02BOOMA	1	21	primer
GGBKTAO02BX87M	1	21	primer
GGBKTAO02BXWI5	1	21	primer
GGBKTAO02BZ9SX	1	21	primer
GGBKTAO02BS83E	1	21	primer
GGBKTAO02BLYN4	1	21	primer
GGBKTAO02BRUE8	1	21	primer
GGBKTAO02B08OZ	1	21	primer
GGBKTAO02BV16A	1	21	primer
GGBKTAO02BOIDF	1	21	primer
GGBKTAO02BXGQ9	1	21	primer
GGBKTAO02BXTGV	1	21	primer
GGBKTAO02BNDCQ	1	21	primer
GGBKTAO02BQVR5	1	21	primer
GGBKTAO02BZA7V	1	21	primer
GGBKTAO02BUW4S	1	21	primer
GGBKTAO02BPQMF	1	21	primer
GGBKTAO02BO1D4	1	21	primer
GGBKTAO02BM3QF	1	21	primer
GGBKTAO02BLLZS	1	21	primer
GGBKTAO02B0JEL	1	21	primer
GGBKTAO02BQL46	1	21	primer
GGBKTAO02BNZGC	1	21	primer
GGBKTAO02BVYYV	1	21	primer
GGBKTAO02BYFGV	1	21	primer
GGBKTAO02BXP82	1	21	primer
GGBKTAO02BZXAC	1	21	primer
GGBKTAO02BVPGZ	1	21	primer
GGBKTAO02BUAYV	1	21	primer
GGBKTAO02BSP1S	1	21	primer
GGBKTAO02BSMV4	1	21	primer
GGBKTAO02BSMV4	317	336	adaptor
GGBKTAO02B0Y57	1	21	primer
GGBKTAO02BUNI4	1	21	primer
GGBKTAO02BP9NW	1	21	primer
GGBKTAO02BZA23	1	21	primer
GGBKTAO02BXAGZ	1	21	primer
GGBKTAO02BXWGW	1	21	primer
GGBKTAO02BRXJS	1	21	primer
GGBKTAO02BOFAC	1	21	primer
GGBKTAO02BNPXX	1	21	primer
GGBKTAO02BX2U9	1	21	primer
GGBKTAO02BMXJN	1	21	primer
GGBKTAO02BMN04	1	21	primer
GGBKTAO02BREQD	1	21	primer
GGBKTAO02BQVQE	1	21	primer
GGBKTAO02BOLLN	1	21	primer
GGBKTAO02BZA4B	1	21	primer
GGBKTAO02BSGIS	1	21	primer
GGBKTAO02BOX6J	1	21	primer
GGBKTAO02BWK35	1	21	primer
GGBKTAO02BYIOA	1	21	primer
GGBKTAO02B1UO2	1	21	primer
GGBKTAO02BORV5	1	21	primer
GGBKTAO02BQ1YM	1	21	primer
GGBKTAO02BVSRJ	1	21	primer
GGBKTAO02BQ1Z6	1	21	primer
GGBKTAO02BYVCP	1	21	primer
GGBKTAO02BTYDV	1	21	primer
GGBKTAO02BTLNB	1	21	primer
GGBKTAO02B0F7Q	1	21	primer
GGBKTAO02BRHSR	1	21	primer
GGBKTAO02BWXUP	1	21	primer
GGBKTAO02BXGQ2	1	21	primer
GGBKTAO02BRN76	1	21	primer
GGBKTAO02BVY3X	1	21	primer
GGBKTAO02BPKAH	1	21	primer
GGBKTAO02BM0MC	1	21	primer
GGBKTAO02BQVPB	1	21	primer
GGBKTAO02BYVCZ	1	21	primer
GGBKTAO02BVPJF	1	21	primer
GGBKTAO02B1EW5	1	21	primer
GGBKTAO02BZD6S	1	21	primer
GGBKTAO02BYR3W	1	21	primer
GGBKTAO02BXTE3	1	21	primer
GGBKTAO02BSDCY	1	21	primer
GGBKTAO02BZ9XN	1	21	primer
GGBKTAO02BYR30	1	21	primer
GGBKTAO02BU3GN	1	21	primer
GGBKTAO02BQ46S	1	21	primer
GGBKTAO02BOE5M	1	21	primer
GGBKTAO02BSGNL	1	21	primer
GGBKTAO02BV8FV	1	21	primer
GGBKTAO02BUNJY	1	21	primer
GGBKTAO02BTLMB	1	21	primer
GGBKTAO02BMHRY	1	21	primer
GGBKTAO02BW0W3	1	21	primer
GGBKTAO02BSDCJ	1	21	primer
GGBKTAO02BQSG8	1	21	primer
GGBKTAO02BT7QW	1	21	primer
GGBKTAO02BR3WI	1	21	primer
GGBKTAO02BUKJD	1	21	primer
GGBKTAO02BQFUD	1	21	primer
GGBKTAO02BVYYO	1	21	primer
GGBKTAO02BTB8D	1	21	primer
GGBKTAO02BPJ7U	1	21	primer
GGBKTAO02BYIQL	1	21	primer
GGBKTAO02BZ3MP	1	21	primer
GGBKTAO02BM92N	1	21	primer
GGBKTAO02BUG7V	1	21	primer
GGBKTAO02B138R	1	21	primer
GGBKTAO02BR3ZC	1	21	primer
GGBKTAO02BRXOV	1	21	primer
GGBKTAO02BZD9D	1	21	primer
GGBKTAO02BWULC	1	21	primer
GGBKTAO02BR3YF	1	21	primer
GGBKTAO02BRUI9	1	21	primer
GGBKTAO02BPZ4P	1	21	primer
GGBKTAO02BMKRL	1	21	primer
GGBKTAO02BVVSF	1	21	primer
GGBKTAO02BLIWT	1	21	primer
GGBKTAO02BX84F	1	21	primer
GGBKTAO02B08LH	1	21	primer
GGBKTAO02BUTYR	1	21	primer
GGBKTAO02BPDX0	1	21	primer
GGBKTAO02BORVZ	1	21	primer
GGBKTAO02BNDAR	1	21	primer
GGBKTAO02BYIP6	1	21	primer
GGBKTAO02B1E01	1	21	primer
GGBKTAO02BY7YY	1	21	primer
GGBKTAO02BLL6H	1	21	primer
GGBKTAO02BXMZK	1	21	primer
GGBKTAO02BWOCB	1	21	primer
GGBKTAO02BTB39	1	21	primer
GGBKTAO02BV5ER	1	21	primer
GGBKTAO02BO7QB	1	21	primer
GGBKTAO02BO7QB	365	384	adaptor
GGBKTAO02BWHWS	1	21	primer
GGBKTAO02BZKM9	1	21	primer
GGBKTAO02BYOY6	1	21	primer
GGBKTAO02BNPWN	1	21	primer
GGBKTAO02BZQT0	1	21	primer
GGBKTAO02BRUKC	1	21	primer
GGBKTAO02BRUKC	365	384	adaptor
GGBKTAO02BRN43	1	21	primer
GGBKTAO02BVPLP	1	21	primer
GGBKTAO02BSJPE	1	21	primer
GGBKTAO02BW7BI	1	21	primer
GGBKTAO02BQ8ET	1	21	primer
GGBKTAO02BX2SK	1	21	primer
GGBKTAO02BM0O4	1	21	primer
GGBKTAO02BW31U	1	21	primer
GGBKTAO02BXDMI	1	21	primer
GGBKTAO02BZQYT	1	21	primer
GGBKTAO02B0SSW	1	21	primer
GGBKTAO02B1XZN	1	21	primer
GGBKTAO02BWOAU	1	21	primer
GGBKTAO02BUNK4	1	21	primer
GGBKTAO02BSJS4	1	21	primer
GGBKTAO02BWXT4	1	21	primer
GGBKTAO02BYO0E	1	21	primer
GGBKTAO02BV169	1	21	primer
GGBKTAO02BNJOP	1	21	primer
GGBKTAO02BZ6PO	1	21	primer
GGBKTAO02BLIXI	1	21	primer
GGBKTAO02BRHTF	1	21	primer
GGBKTAO02B02AH	1	21	primer
GGBKTAO02BW35H	1	21	primer
GGBKTAO02BNJI7	1	21	primer
GGBKTAO02B1XYR	1	21	primer
GGBKTAO02BS2SX	1	21	primer
GGBKTAO02B0V1L	1	20	primer
GGBKTAO02BW7AU	1	21	primer
GGBKTAO02BL760	1	21	primer
GGBKTAO02BXM47	1	21	primer
GGBKTAO02BXM3S	1	21	primer
GGBKTAO02BSJR9	1	21	primer
GGBKTAO02BSMUJ	1	21	primer
GGBKTAO02BTOT8	1	21	primer
GGBKTAO02B1H5P	1	21	primer
GGBKTAO02BP273	1	21	primer
GGBKTAO02BVMBR	1	21	primer
GGBKTAO02BNS1K	1	21	primer
GGBKTAO02BRN87	1	21	primer
GGBKTAO02BUKDT	1	21	primer
GGBKTAO02BOOMC	1	21	primer
GGBKTAO02BO4HL	1	21	primer
GGBKTAO02BXMZU	1	21	primer
GGBKTAO02BOOMN	1	21	primer
GGBKTAO02BVMC3	1	21	primer
GGBKTAO02BZ6M7	1	21	primer
GGBKTAO02BWEQV	1	21	primer
GGBKTAO02BZA5E	1	21	primer
GGBKTAO02B0CZY	1	21	primer
GGBKTAO02BVPJJ	1	21	primer
GGBKTAO02BOUYY	1	21	primer
GGBKTAO02BM6YJ	1	21	primer
GGBKTAO02BXJVX	1	21	primer
GGBKTAO02BR66D	1	21	primer
GGBKTAO02BLYO7	1	21	primer
GGBKTAO02BSMY9	1	21	primer
GGBKTAO02BTOTC	1	21	primer
GGBKTAO02BPZ7L	1	21	primer
GGBKTAO02B08PX	1	21	primer
GGBKTAO02BZQT3	1	21	primer
GGBKTAO02BWRGK	1	21	primer
GGBKTAO02BZQZU	1	21	primer
GGBKTAO02BM95D	1	21	primer
GGBKTAO02BUTV4	1	21	primer
GGBKTAO02BPD0W	1	21	primer
GGBKTAO02BSDCO	1	21	primer
GGBKTAO02BUT02	1	21	primer
GGBKTAO02BLSBD	1	21	primer
GGBKTAO02BT1I5	1	21	primer
GGBKTAO02BQVO7	1	21	primer
GGBKTAO02BVPJ9	1	21	primer
GGBKTAO02BRBJN	1	21	primer
GGBKTAO02BUQOT	1	21	primer
GGBKTAO02BT1EQ	1	21	primer
GGBKTAO02BVPHE	1	21	primer
GGBKTAO02BO7MP	1	21	primer
GGBKTAO02BNPYD	1	21	primer
GGBKTAO02BQ47S	1	21	primer
GGBKTAO02BTOT0	1	21	primer
GGBKTAO02B0PRF	1	21	primer
GGBKTAO02BTX8R	1	21	primer
GGBKTAO02BS814	1	21	primer
GGBKTAO02BXJYD	1	21	primer
GGBKTAO02BYLXP	1	21	primer
GGBKTAO02BS5W4	1	21	primer
GGBKTAO02B0MF5	1	21	primer
GGBKTAO02BN8ZE	1	21	primer
GGBKTAO02BM925	1	21	primer
GGBKTAO02BLL5Q	1	21	primer
GGBKTAO02BRHVQ	1	21	primer
GGBKTAO02BP9OV	1	21	primer
GGBKTAO02BPTV1	1	21	primer
GGBKTAO02BTIG6	1	21	primer
GGBKTAO02BLCO7	1	21	primer
GGBKTAO02BPZ50	1	21	primer
GGBKTAO02BXWNK	1	21	primer
GGBKTAO02BTB79	1	21	primer
GGBKTAO02BVCWL	1	21	primer
GGBKTAO02BSJQH	1	21	primer
GGBKTAO02BNDAJ	1	21	primer
GGBKTAO02BRXOQ	1	21	primer
GGBKTAO02BPKAS	1	21	primer
GGBKTAO02B0PQ9	1	21	primer
GGBKTAO02BWUJ5	1	21	primer
GGBKTAO02BMBFP	1	21	primer
GGBKTAO02BXJZ9	1	21	primer
GGBKTAO02BS8Y3	1	21	primer
GGBKTAO02BTLOL	1	21	primer
GGBKTAO02BWUOA	1	21	primer
GGBKTAO02BW7CB	1	20	primer
GGBKTAO02BWRD4	1	21	primer
GGBKTAO02BQ8EC	1	21	primer
GGBKTAO02BL1T9	1	21	primer
GGBKTAO02BMEKN	1	19	primer
GGBKTAO02BYLW6	1	21	primer
GGBKTAO02BTRX4	1	21	primer
GGBKTAO02BPKBU	1	21	primer
GGBKTAO02BZKK1	1	21	primer
GGBKTAO02BU6K2	1	21	primer
GGBKTAO02B02E3	1	21	primer
GGBKTAO02BREOE	1	21	primer
GGBKTAO02BUG9R	1	21	primer
GGBKTAO02B0Y75	1	21	primer
GGBKTAO02B0JCP	1	21	primer
GGBKTAO02BXDLB	1	21	primer
GGBKTAO02BYOW4	1	21	primer
GGBKTAO02BOU4B	1	21	primer
GGBKTAO02BUAZO	1	21	primer
GGBKTAO02BTIMF	1	21	primer
GGBKTAO02BVI7K	1	21	primer
GGBKTAO02BMNY8	1	21	primer
GGBKTAO02BTFAR	1	21	primer
GGBKTAO02BTB95	1	21	primer
GGBKTAO02BVF1U	1	21	primer
GGBKTAO02BPAVT	1	21	primer
GGBKTAO02BT4OD	1	21	primer
GGBKTAO02BUKD8	1	21	primer
GGBKTAO02BVPK0	1	21	primer
GGBKTAO02BTU79	1	21	primer
GGBKTAO02BV8HN	1	21	primer
GGBKTAO02BP6G0	1	21	primer
GGBKTAO02BRELV	1	21	primer
GGBKTAO02BL75T	1	21	primer
GGBKTAO02BLCJV	1	21	primer
GGBKTAO02BX2SC	1	21	primer
GGBKTAO02BPDYM	1	21	primer
GGBKTAO02BZD7P	1	21	primer
GGBKTAO02BRHWT	1	21	primer
GGBKTAO02BPKAZ	1	21	primer
GGBKTAO02BV8KN	1	20	primer
GGBKTAO02BXACG	1	21	primer
GGBKTAO02BMBAI	1	21	primer
GGBKTAO02BTLO3	1	21	primer
GGBKTAO02BVMDX	1	21	primer
GGBKTAO02BVPID	1	21	primer
GGBKTAO02BQI46	1	21	primer
GGBKTAO02BUQQR	1	21	primer
GGBKTAO02BY1MA	1	21	primer
GGBKTAO02BVJBJ	1	21	primer
GGBKTAO02B05EH	1	21	primer
GGBKTAO02BSDIY	1	21	primer
GGBKTAO02BZ0DI	1	21	primer
GGBKTAO02BREQS	1	21	primer
GGBKTAO02BN5T4	1	21	primer
GGBKTAO02BNMT1	1	21	primer
GGBKTAO02BN5SR	1	21	primer
GGBKTAO02BZHHB	1	21	primer
GGBKTAO02BZ9UI	1	21	primer
GGBKTAO02BSP6O	2	21	primer
GGBKTAO02BUAYD	1	21	primer
GGBKTAO02BTLQX	1	21	primer
GGBKTAO02B0F6R	1	21	primer
GGBKTAO02BXZQU	1	21	primer
GGBKTAO02BVF3M	1	21	primer
GGBKTAO02BSMUR	1	21	primer
GGBKTAO02BXM2R	1	21	primer
GGBKTAO02BS5Y9	1	21	primer
GGBKTAO02BPKCN	1	21	primer
GGBKTAO02BX878	1	21	primer
GGBKTAO02BQSMN	1	21	primer
GGBKTAO02BN5SW	1	21	primer
GGBKTAO02BMHLU	1	21	primer
GGBKTAO02BNDB2	1	21	primer
GGBKTAO02BQCTJ	1	21	primer
GGBKTAO02BYYFE	1	21	primer
GGBKTAO02BQSKV	1	21	primer
GGBKTAO02BRBG0	1	21	primer
GGBKTAO02BWRH9	1	21	primer
GGBKTAO02B1EZG	1	21	primer
GGBKTAO02B100M	1	21	primer
GGBKTAO02BO7ML	1	21	primer
GGBKTAO02BMT99	1	21	primer
GGBKTAO02BS2M1	1	21	primer
GGBKTAO02BM6YL	1	21	primer
GGBKTAO02BQSHI	1	21	primer
GGBKTAO02BXZMX	1	21	primer
GGBKTAO02BUG7S	1	21	primer
GGBKTAO02BSS7M	1	21	primer
GGBKTAO02BQSJ1	1	21	primer
GGBKTAO02BUW0O	1	21	primer
GGBKTAO02BRKYP	1	21	primer
GGBKTAO02BS82G	1	21	primer
GGBKTAO02BW32Q	1	21	primer
GGBKTAO02BXDOP	1	21	primer
GGBKTAO02BSPZT	1	21	primer
GGBKTAO02BTIIG	1	21	primer
GGBKTAO02BT7Q3	1	21	primer
GGBKTAO02BRKYT	1	21	primer
GGBKTAO02BT1HS	1	21	primer
GGBKTAO02BSMZD	1	21	primer
GGBKTAO02BRHSV	1	21	primer
GGBKTAO02BM91M	1	21	primer
GGBKTAO02BLYTT	1	21	primer
GGBKTAO02BPTUC	1	21	primer
GGBKTAO02BN5OH	1	21	primer
GGBKTAO02BWH0R	1	21	primer
GGBKTAO02BTLQG	1	21	primer
GGBKTAO02BWK30	1	21	primer
GGBKTAO02BRN24	2	21	primer
GGBKTAO02BLSBV	1	21	primer
GGBKTAO02BMQ5M	1	21	primer
GGBKTAO02BNMOU	1	21	primer
GGBKTAO02BPNDZ	2	21	primer
GGBKTAO02BXTGJ	1	21	primer
GGBKTAO02BMQ7M	1	21	primer
GGBKTAO02BY1KX	1	21	primer
GGBKTAO02B1BPZ	1	21	primer
GGBKTAO02BTX8W	1	21	primer
GGBKTAO02BZA30	1	21	primer
GGBKTAO02BNGH6	1	21	primer
GGBKTAO02BTCA1	1	21	primer
GGBKTAO02BNV5V	1	21	primer
GGBKTAO02BQ1YZ	1	21	primer
GGBKTAO02BMXGA	1	21	primer
GGBKTAO02BRUFN	1	21	primer
GGBKTAO02BORS8	1	21	primer
GGBKTAO02BWEVZ	1	21	primer
GGBKTAO02BUNLB	1	21	primer
GGBKTAO02BM0NJ	1	21	primer
GGBKTAO02B0SR4	1	21	primer
GGBKTAO02BN8ZY	1	21	primer
GGBKTAO02BY70G	1	21	primer
GGBKTAO02BY70G	317	336	adaptor
GGBKTAO02BYCBB	1	21	primer
GGBKTAO02BR61A	1	21	primer
GGBKTAO02B0V1R	1	21	primer
GGBKTAO02BRQ9L	1	21	primer
GGBKTAO02BWH1X	1	21	primer
GGBKTAO02BP296	1	21	primer
GGBKTAO02BTRXR	1	21	primer
GGBKTAO02BXJVQ	1	21	primer
GGBKTAO02BPAWF	1	21	primer
GGBKTAO02BZHJJ	1	21	primer
GGBKTAO02BX5ZN	1	21	primer
GGBKTAO02BMEF0	1	21	primer
GGBKTAO02BTLQD	1	21	primer
GGBKTAO02BZD7K	1	21	primer
GGBKTAO02BPG8D	1	21	primer
GGBKTAO02BORVV	1	21	primer
GGBKTAO02BMXJA	1	21	primer
GGBKTAO02BNGHI	1	21	primer
GGBKTAO02BQ8F7	1	21	primer
GGBKTAO02BZNOV	1	21	primer
GGBKTAO02B0C3H	1	21	primer
GGBKTAO02BVMFD	1	21	primer
GGBKTAO02BTYAU	1	21	primer
GGBKTAO02BNWG3	1	21	primer
GGBKTAO02BNWG3	253	272	adaptor
GGBKTAO02BLVRO	1	21	primer
GGBKTAO02B1BW6	1	21	primer
GGBKTAO02BQY5W	323	342	adaptor
GGBKTAO02BLMCA	1	21	primer
GGBKTAO02BLMCA	318	337	adaptor
GGBKTAO02BLI42	1	21	primer
GGBKTAO02BXZZC	1	21	primer
GGBKTAO02BU9X5	1	21	primer
GGBKTAO02BQI6V	1	21	primer
GGBKTAO02BQI6V	302	321	adaptor
GGBKTAO02BLL9O	1	21	primer
GGBKTAO02BTLS4	1	21	primer
GGBKTAO02BWBWQ	1	21	primer
GGBKTAO02BRBR8	1	21	primer
GGBKTAO02BRBR8	299	318	adaptor
GGBKTAO02BMHVT	1	21	primer
GGBKTAO02B08XI	1	21	primer
GGBKTAO02BPD6Q	1	21	primer
GGBKTAO02BL5CB	1	21	primer
GGBKTAO02BN5VB	1	21	primer
GGBKTAO02BN5VB	360	379	adaptor
GGBKTAO02BLI66	1	21	primer
GGBKTAO02BRRLP	1	21	primer
GGBKTAO02BRRLP	301	320	adaptor
GGBKTAO02BWXZS	1	21	primer
GGBKTAO02BWXZS	317	336	adaptor
GGBKTAO02BX58D	1	21	primer
GGBKTAO02BXZVG	1	21	primer
GGBKTAO02BS2YT	1	21	primer
GGBKTAO02BS2YT	195	214	adaptor
GGBKTAO02BPKJT	1	21	primer
GGBKTAO02BORZZ	1	21	primer
GGBKTAO02BMXR1	1	21	primer
GGBKTAO02BN2QI	1	21	primer
GGBKTAO02BTIOO	1	21	primer
GGBKTAO02BTIOO	317	336	adaptor
GGBKTAO02BN505	1	21	primer
GGBKTAO02BN505	316	335	adaptor
GGBKTAO02BPD8X	1	21	primer
GGBKTAO02BW38E	1	21	primer
GGBKTAO02BTLXU	1	21	primer
GGBKTAO02BO7R9	1	21	primer
GGBKTAO02BTITG	1	21	primer
GGBKTAO02BQI7L	1	21	primer
GGBKTAO02BQY0G	1	21	primer
GGBKTAO02BQY0G	299	318	adaptor
GGBKTAO02BOVBM	1	21	primer
GGBKTAO02BOVBM	247	266	adaptor
GGBKTAO02BWBUU	1	21	primer
GGBKTAO02BWBUU	319	338	adaptor
GGBKTAO02BXQCJ	1	21	primer
GGBKTAO02BT1NX	1	21	primer
GGBKTAO02BN80O	1	21	primer
GGBKTAO02BOCAW	1	21	primer
GGBKTAO02BOCAW	310	329	adaptor
GGBKTAO02BUW8L	1	21	primer
GGBKTAO02BNJR3	1	21	primer
GGBKTAO02BVF9M	1	21	primer
GGBKTAO02BVF9M	302	321	adaptor
GGBKTAO02BXQH7	1	21	primer
GGBKTAO02BLVT6	1	20	primer
GGBKTAO02BV5JL	1	21	primer
GGBKTAO02BMBG2	1	21	primer
GGBKTAO02BMBG2	152	171	adaptor
GGBKTAO02BV8N5	1	21	primer
GGBKTAO02BQ5FU	1	21	primer
GGBKTAO02BNMY7	1	19	primer
GGBKTAO02B0JK8	1	21	primer
GGBKTAO02BZN0K	1	21	primer
GGBKTAO02BRRGW	1	21	primer
GGBKTAO02BQ15P	1	21	primer
GGBKTAO02B1RUE	1	21	primer
GGBKTAO02BPQTW	1	21	primer
GGBKTAO02BPQTW	311	330	adaptor
GGBKTAO02BU3N8	1	21	primer
GGBKTAO02BN2RH	1	21	primer
GGBKTAO02BVSX5	1	21	primer
GGBKTAO02BYCI3	1	21	primer
GGBKTAO02BL48T	1	21	primer
GGBKTAO02BNP3U	1	21	primer
GGBKTAO02BP9UE	1	21	primer
GGBKTAO02BP9UE	301	320	adaptor
GGBKTAO02B0GB0	1	21	primer
GGBKTAO02BTVED	1	21	primer
GGBKTAO02B0ZGK	1	21	primer
GGBKTAO02BQ5GI	1	21	primer
GGBKTAO02BP9QZ	1	21	primer
GGBKTAO02BO1IS	310	329	adaptor
GGBKTAO02BRRGH	1	21	primer
GGBKTAO02BRRGH	302	321	adaptor
GGBKTAO02BRUQC	1	21	primer
GGBKTAO02BXGV3	1	21	primer
GGBKTAO02BU90K	1	21	primer
GGBKTAO02BU90K	311	330	adaptor
GGBKTAO02BUA38	1	21	primer
GGBKTAO02BUA38	301	320	adaptor
GGBKTAO02BSTGM	1	21	primer
GGBKTAO02BVJCX	1	21	primer
GGBKTAO02BVJCX	316	335	adaptor
GGBKTAO02BQCZX	1	21	primer
GGBKTAO02BQCZX	318	337	adaptor
GGBKTAO02BNJVO	1	21	primer
GGBKTAO02BUECO	1	21	primer
GGBKTAO02BVF9P	1	21	primer
GGBKTAO02BTIQ7	1	21	primer
GGBKTAO02B1ONN	1	21	primer
GGBKTAO02BOB6M	1	21	primer
GGBKTAO02BLPD7	1	21	primer
GGBKTAO02BQ5DJ	1	21	primer
GGBKTAO02BQ5DJ	301	320	adaptor
GGBKTAO02BTLYY	1	21	primer
GGBKTAO02BVF9I	1	21	primer
GGBKTAO02BVF9I	374	393	adaptor
GGBKTAO02BZNWB	1	21	primer
GGBKTAO02BLCR6	1	21	primer
GGBKTAO02BLSL9	1	21	primer
GGBKTAO02BLSL9	318	337	adaptor
GGBKTAO02BYIU5	1	21	primer
GGBKTAO02BTIR0	1	21	primer
GGBKTAO02BROB9	1	21	primer
GGBKTAO02BROB9	318	337	adaptor
GGBKTAO02BNTCL	1	21	primer
GGBKTAO02B1IB8	1	21	primer
GGBKTAO02BMN47	1	21	primer
GGBKTAO02BVY4W	250	269	adaptor
GGBKTAO02BSTIU	1	21	primer
GGBKTAO02BVV46	1	21	primer
GGBKTAO02BQCYY	1	21	primer
GGBKTAO02BNP4G	1	21	primer
GGBKTAO02BOYBJ	1	21	primer
GGBKTAO02BL8EY	1	21	primer
GGBKTAO02BL8EY	317	336	adaptor
GGBKTAO02BVV1A	1	21	primer
GGBKTAO02BVV1A	309	328	adaptor
GGBKTAO02BO4SR	1	21	primer
GGBKTAO02BO4SR	280	299	adaptor
GGBKTAO02BUED2	1	21	primer
GGBKTAO02BUED2	301	320	adaptor
GGBKTAO02BZ90O	1	21	primer
GGBKTAO02BMXN5	1	21	primer
GGBKTAO02BMXN5	103	122	adaptor
GGBKTAO02BWRO0	1	21	primer
GGBKTAO02BOU6M	1	21	primer
GGBKTAO02BU0EI	1	21	primer
GGBKTAO02BU0EI	318	337	adaptor
GGBKTAO02BXAJ4	1	21	primer
GGBKTAO02BZXFP	1	21	primer
GGBKTAO02BUNTA	1	21	primer
GGBKTAO02BUNTA	359	378	adaptor
GGBKTAO02BYL3H	1	21	primer
GGBKTAO02BYL3H	161	180	adaptor
GGBKTAO02B0ZB6	1	21	primer
GGBKTAO02BXM6I	1	21	primer
GGBKTAO02BTFN2	1	21	primer
GGBKTAO02BTFN2	359	378	adaptor
GGBKTAO02BY76L	1	21	primer
GGBKTAO02BY76L	64	86	adaptor
GGBKTAO02BR02J	1	21	primer
GGBKTAO02BL480	1	21	primer
GGBKTAO02BL480	161	180	adaptor
GGBKTAO02BUT7Z	1	21	primer
GGBKTAO02BOR2S	1	21	primer
GGBKTAO02BLMCL	1	21	primer
GGBKTAO02BLMCL	319	338	adaptor
GGBKTAO02BZ0LQ	1	21	primer
GGBKTAO02BM65C	1	21	primer
GGBKTAO02BTCF5	1	21	primer
GGBKTAO02B05N5	1	21	primer
GGBKTAO02BOYEC	1	21	primer
GGBKTAO02BOYEC	301	320	adaptor
GGBKTAO02BMK23	1	21	primer
GGBKTAO02BRH0Y	1	21	primer
GGBKTAO02BRH0Y	318	337	adaptor
GGBKTAO02BW071	1	21	primer
GGBKTAO02BMXRI	1	21	primer
GGBKTAO02BMXRI	301	320	adaptor
GGBKTAO02BP3GT	1	21	primer
GGBKTAO02BVST7	1	21	primer
GGBKTAO02BVST7	318	337	adaptor
GGBKTAO02BUKKC	1	21	primer
GGBKTAO02BZ3TZ	1	21	primer
GGBKTAO02BPHAV	1	21	primer
GGBKTAO02BU0IB	1	21	primer
GGBKTAO02B0GGF	1	21	primer
GGBKTAO02B14IP	1	21	primer
GGBKTAO02BL8HC	1	21	primer
GGBKTAO02BL8HC	301	320	adaptor
GGBKTAO02BWOG3	1	21	primer
GGBKTAO02BNGQ6	1	21	primer
GGBKTAO02BP0EH	1	21	primer
GGBKTAO02BLL8W	1	21	primer
GGBKTAO02BSDMU	1	21	primer
GGBKTAO02BRK9M	1	21	primer
GGBKTAO02BOU70	1	21	primer
GGBKTAO02BOU70	319	338	adaptor
GGBKTAO02B08WQ	1	21	primer
GGBKTAO02B1U2M	1	21	primer
GGBKTAO02BZ6XA	1	21	primer
GGBKTAO02B0PVX	1	21	primer
GGBKTAO02BMBIZ	1	21	primer
GGBKTAO02BMUIH	1	21	primer
GGBKTAO02BVY87	1	21	primer
GGBKTAO02BVF63	1	21	primer
GGBKTAO02BLI3Y	1	21	primer
GGBKTAO02BNAA2	1	21	primer
GGBKTAO02BTYLB	1	21	primer
GGBKTAO02BMULW	1	21	primer
GGBKTAO02BSM52	1	21	primer
GGBKTAO02BL8EC	1	21	primer
GGBKTAO02BYYQL	1	21	primer
GGBKTAO02BU0HB	1	21	primer
GGBKTAO02B0GCB	1	21	primer
GGBKTAO02BSDMC	1	21	primer
GGBKTAO02BSDMC	301	320	adaptor
GGBKTAO02BXQEF	1	21	primer
GGBKTAO02BXQEF	301	320	adaptor
GGBKTAO02BLMAL	1	21	primer
GGBKTAO02BU6VA	1	21	primer
GGBKTAO02BPKJB	1	21	primer
GGBKTAO02BP3HX	1	21	primer
GGBKTAO02BP3HX	318	337	adaptor
GGBKTAO02BZ9ZQ	1	21	primer
GGBKTAO02BZ9ZQ	317	336	adaptor
GGBKTAO02BQ8NI	1	21	primer
GGBKTAO02BLFWV	1	21	primer
GGBKTAO02BP0C2	1	21	primer
GGBKTAO02BREXR	1	21	primer
GGBKTAO02B109H	1	21	primer
GGBKTAO02BOLSL	1	21	primer
GGBKTAO02BL49M	1	21	primer
GGBKTAO02BY78Y	1	21	primer
GGBKTAO02BSJ14	1	21	primer
GGBKTAO02BSJ14	317	336	adaptor
GGBKTAO02BN808	1	21	primer
GGBKTAO02BQ5GY	1	21	primer
GGBKTAO02BQ5GY	300	319	adaptor
GGBKTAO02BRK6S	1	21	primer
GGBKTAO02BMXNU	1	21	primer
GGBKTAO02BMXNU	317	336	adaptor
GGBKTAO02BRK8Y	1	21	primer
GGBKTAO02BZXH3	1	21	primer
GGBKTAO02BPQRN	1	21	primer
GGBKTAO02BZ3T2	1	21	primer
GGBKTAO02BQVW9	1	21	primer
GGBKTAO02BLYY8	1	21	primer
GGBKTAO02BT4WD	1	21	primer
GGBKTAO02BMQ93	1	21	primer
GGBKTAO02BZKQ5	1	21	primer
GGBKTAO02BTIQQ	1	21	primer
GGBKTAO02BX24D	1	21	primer
GGBKTAO02BX24D	317	336	adaptor
GGBKTAO02BO7VA	1	21	primer
GGBKTAO02BO7VA	463	482	adaptor
GGBKTAO02BYCKC	1	21	primer
